204.0,156.0,9.0,0.0,0.0,0.5000003,0.27888626,1.9999996,0.55777323,23.703703,17.333334,25.444445,28.333334,-19.11111,5.2222223,13.888889,28.333334,0.38903406,2.8649306,0.0
71.0,180.0,9.0,0.11111111,0.0,1.222222,0.5629625,3.0,1.8666646,22.333334,18.333334,21.444445,27.222221,-12.0,-2.6666667,14.666667,27.222221,0.3273826,2.4538307,0.0
60.0,181.0,9.0,0.11111111,0.0,1.6666666,1.2000005,2.6666667,2.0888875,19.62963,17.11111,17.88889,23.88889,-7.5555553,-5.2222223,12.777778,23.88889,0.28569087,2.1891353,0.0
103.0,216.0,9.0,0.0,0.0,0.88888884,0.6518517,2.1666663,1.1444442,14.555555,10.888889,13.666667,19.11111,-11.0,-2.6666667,13.666667,19.11111,0.43169576,2.4475467,0.0
89.0,221.0,9.0,0.0,0.0,1.3888888,1.4851848,1.4444445,1.5851862,14.074074,10.666667,12.444445,19.11111,-10.222222,-4.888889,15.111111,19.11111,0.44601154,2.3172119,0.0
8.0,199.0,9.0,0.0,0.0,1.6666671,0.78881073,1.3888893,0.71232533,15.0,13.333333,11.777778,19.88889,-5.0,-9.666667,14.666667,19.88889,0.40888458,1.9053026,0.0
200.0,250.0,9.0,0.0,0.0,2.2777777,1.420746,1.4444445,1.0255988,9.222222,6.5555553,7.3333335,13.777778,-8.0,-5.6666665,13.666667,13.777778,0.5633903,2.1929355,0.0
163.0,166.0,9.0,0.0,0.0,1.7777776,1.0962971,2.444445,1.0518519,16.962963,12.333333,16.333334,22.222221,-13.888889,-1.8888888,15.777778,22.222221,0.4462137,2.5158255,0.0
186.0,173.0,9.0,0.0,0.0,1.4444445,0.82963055,2.1111114,1.9851853,17.148148,13.555555,15.555555,22.333334,-10.777778,-4.7777777,15.555555,22.333334,0.39643326,2.332739,0.0
2.0,245.0,9.0,0.0,0.0,1.8888888,2.162963,3.1666667,3.2777781,6.4074073,6.2222223,6.0,7.0,-0.5555556,-1.2222222,1.7777778,7.2222223,0.19104938,1.7566451,0.0
62.0,223.0,9.0,0.0,0.0,2.5,5.722223,1.6666666,2.4444442,6.6666665,4.888889,4.666667,10.444445,-5.3333335,-6.0,11.333333,10.444445,0.5931498,2.0465877,0.0
242.0,183.0,9.0,0.0,0.0,1.4999999,0.9368979,2.1666667,1.798147,15.37037,12.666667,12.444445,21.0,-8.111111,-8.777778,16.88889,21.0,0.42024404,2.0758736,0.0
200.0,215.0,9.0,0.0,0.0,1.5555559,0.95839405,4.722222,2.6450515,23.037037,17.11111,22.555555,29.444445,-17.777779,-1.4444444,19.222221,29.444445,0.42076695,2.5610487,0.0
57.0,177.0,9.0,0.0,0.0,0.94444495,0.55185163,1.4444443,1.71852,19.592592,15.777778,18.444445,24.555555,-11.444445,-3.4444444,14.888889,24.555555,0.3589904,2.413262,0.0
63.0,220.0,9.0,0.0,0.0,3.055556,15.2629595,3.6666667,6.0888896,8.185185,6.5555553,6.4444447,11.555555,-4.888889,-5.2222223,10.111111,11.555555,0.48671728,2.0931497,0.0
117.0,224.0,9.0,0.0,0.0,3.0555556,2.5596585,3.0555556,3.0215273,20.25926,15.444445,17.777779,27.555555,-14.444445,-7.4444447,21.88889,27.555555,0.44151622,2.3041532,0.0
233.0,211.0,9.0,0.11111111,0.0,2.6666667,6.0888896,1.6666666,1.7333333,15.444445,12.444445,15.222222,18.666668,-9.0,-0.6666667,9.666667,18.666668,0.33542147,2.5549645,0.0
232.0,175.0,9.0,0.0,0.0,1.1666669,0.62360954,2.8333333,2.1679492,15.37037,12.444445,13.555555,20.11111,-8.777778,-5.4444447,14.222222,20.11111,0.38741234,2.2421958,0.0
29.0,195.0,9.0,0.0,0.0,0.44444433,0.40368652,0.61111087,0.6804136,16.037037,14.444445,13.333333,20.333334,-4.7777777,-8.111111,12.888889,20.333334,0.34230694,1.9430399,0.0
63.0,201.0,9.0,0.0,0.0,1.4444445,0.9185186,0.94444424,0.5518518,7.7777777,6.2222223,5.5555553,11.555555,-4.6666665,-6.6666665,11.333333,11.555555,0.54320127,1.9829868,0.0
93.0,236.0,9.0,0.11111111,0.0,1.7777777,2.6962965,1.9999999,0.93333334,12.518518,9.555555,10.777778,17.222223,-8.888889,-5.2222223,14.111111,17.222223,0.44724658,2.2671974,0.0
72.0,191.0,9.0,0.11111111,0.0,1.2777777,0.5074075,3.1111114,4.6074066,15.185185,12.111111,14.888889,18.555555,-9.222222,-0.8888889,10.111111,18.555555,0.3503698,2.545329,0.0
52.0,170.0,9.0,0.0,0.0,0.55555564,0.4554201,0.94444436,0.38968262,25.444445,20.11111,25.333334,30.88889,-16.0,-0.33333334,16.333334,30.88889,0.34911168,2.6040132,0.0
233.0,184.0,9.0,0.0,0.0,0.5000002,0.077777766,0.7777777,0.785185,11.851851,9.777778,9.888889,15.888889,-6.2222223,-5.888889,12.111111,15.888889,0.40555555,2.1286457,0.0
237.0,191.0,9.0,0.0,0.0,1.0,0.31111106,1.5,1.0111109,7.3333335,5.3333335,5.4444447,11.222222,-6.0,-5.6666665,11.666667,11.222222,0.5358197,2.1224225,0.0
36.0,243.0,9.0,0.11111111,0.0,1.888889,1.8518513,2.0,0.7111104,13.333333,9.888889,12.111111,18.0,-10.333333,-3.6666667,14.0,18.0,0.4522286,2.3683105,0.0
186.0,218.0,9.0,0.0,0.0,1.1666666,0.74444425,1.1666665,0.65555507,13.703704,10.666667,12.666667,17.777779,-9.111111,-3.1111112,12.222222,17.777779,0.40134683,2.3826835,0.0
197.0,236.0,9.0,0.0,0.0,2.4444444,6.829628,3.3333333,7.599998,16.074074,13.111111,16.666668,18.444445,-8.888889,1.7777778,7.111111,18.555555,0.29272884,2.7898002,0.0
208.0,240.0,9.0,0.11111111,0.0,1.0555557,0.86296326,2.4444444,5.007407,14.148149,10.888889,13.0,18.555555,-9.777778,-3.4444444,13.222222,18.555555,0.42162097,2.3924873,0.0
223.0,185.0,9.0,0.0,0.0,0.5,0.34960312,2.3888886,2.0807757,12.962963,11.555555,9.777778,17.555555,-4.2222223,-9.555555,13.777778,17.555555,0.44541803,1.8388497,0.0
110.0,189.0,9.0,0.0,0.0,1.0000004,0.66666675,1.2222223,1.1863422,12.925926,10.888889,9.222222,18.666668,-6.111111,-11.111111,17.222221,18.666668,0.50813884,1.9108642,0.0
86.0,187.0,9.0,0.0,0.0,1.1111108,0.7200825,1.4444445,0.750309,13.740741,11.666667,10.333334,19.222221,-6.2222223,-10.222222,16.444445,19.222221,0.46332908,1.9414649,0.0
225.0,244.0,9.0,0.0,0.0,3.3888886,2.1951127,2.9999998,1.5202343,12.259259,10.333334,9.333334,17.11111,-5.7777777,-8.777778,14.555555,17.11111,0.48014903,1.9879022,0.0
47.0,232.0,9.0,0.0,0.0,1.2777778,1.254621,1.0,0.8944273,12.703704,11.0,9.0,18.11111,-5.111111,-11.111111,16.222221,18.11111,0.50096595,1.875362,0.0
97.0,186.0,9.0,0.0,0.0,1.1666671,0.6912147,1.1666671,1.0055404,15.592592,13.888889,11.777778,21.11111,-5.111111,-11.444445,16.555555,21.11111,0.44266057,1.8636538,0.0
157.0,221.0,9.0,0.0,0.0,1.0555555,0.6469299,1.2222222,0.6206328,12.111111,10.222222,8.111112,18.0,-5.6666665,-12.0,17.666666,18.0,0.5491797,1.8771459,0.0
62.0,224.0,9.0,0.0,0.0,0.9444445,1.083547,2.3333335,1.6329932,14.62963,13.222222,11.444445,19.222221,-4.2222223,-9.555555,13.777778,19.222221,0.40896538,1.8601909,0.0
27.0,248.0,9.0,0.11111111,0.0,1.611111,0.6469295,3.1666667,1.7224005,15.296296,14.777778,12.888889,18.222221,-1.5555556,-7.2222223,8.777778,18.222221,0.31222734,1.7835119,0.0
44.0,233.0,9.0,0.0,0.0,2.2222219,2.1464872,2.111111,1.3277657,14.481482,12.555555,11.333333,19.555555,-5.7777777,-9.444445,15.222222,19.555555,0.42217422,1.9504046,0.0
17.0,229.0,9.0,0.0,0.0,2.1111114,1.9851303,2.4444447,1.6147469,13.703704,11.222222,11.111111,18.777779,-7.4444447,-7.7777777,15.222222,18.777779,0.4398524,2.0999045,0.0
32.0,240.0,9.0,0.0,0.0,1.2777776,1.540803,2.2777777,1.7051125,12.148149,9.777778,9.333334,17.333334,-7.111111,-8.444445,15.555555,17.333334,0.47067475,2.0438652,0.0
55.0,209.0,9.0,0.11111111,0.0,1.8333331,1.2952907,1.3888888,0.99814624,12.518518,10.333334,10.333334,16.88889,-6.5555553,-6.5555553,13.111111,16.88889,0.40790388,2.0992203,0.0
138.0,203.0,9.0,0.0,0.0,1.666667,1.6465453,2.2777781,1.8787308,11.259259,8.777778,8.111112,16.88889,-7.4444447,-9.444445,16.88889,16.88889,0.53894526,2.019747,0.0
