1.0,1.0,1.0,134.6328614,1.50953883,3598.942779,0.0
1.0,1.0,1.0,133.4908614,1.47363529,3724.809452,0.0
1.0,1.0,1.0,135.2608614,1.49546662,3592.353529,0.0
1.0,1.0,1.0,134.3748614,1.4146561,3335.647878,0.0
1.0,1.0,1.0,133.8628614,1.42018678,3675.347469,0.0
1.0,1.0,1.0,137.6168614,1.41190611,3772.102425,0.0
1.0,1.0,1.0,138.8168614,1.51061103,3958.131954,0.0
1.0,1.0,1.0,149.5348614,1.51428165,4363.931375,0.0
1.0,1.0,1.0,139.1888614,1.36124998,3415.757077,0.0
1.0,1.0,1.0,128.4698614,1.40429778,3095.057527,0.0
1.0,1.0,1.0,134.9208614,1.55901769,3429.917439,0.0
1.0,1.0,1.0,131.7788614,1.4213884,3017.269037,0.0
1.0,1.0,1.0,133.8208614,1.40007623,3309.147418,0.0
1.0,1.0,1.0,133.6888614,1.41633887,3347.27832,0.0
1.0,1.0,1.0,128.7758614,1.36718467,2948.401601,0.0
1.0,1.0,1.0,142.5888614,1.61934016,4173.608132,0.0
1.0,1.0,1.0,133.8128614,1.43599822,3300.499158,0.0
1.0,1.0,1.0,139.0968614,1.4502967,3412.500862,0.0
1.0,1.0,1.0,134.4328614,1.36222755,3336.496211,0.0
1.0,1.0,1.0,137.9888614,1.41385378,3551.972457,0.0
1.0,1.0,1.0,138.0888614,1.46502154,3653.943895,0.0
1.0,1.0,1.0,148.6988614,1.58319407,4722.321164,0.0
1.0,1.0,1.0,145.8808614,1.63179211,4727.127674,0.0
1.0,1.0,1.0,137.7588614,1.43243758,3896.595359,0.0
1.0,1.0,1.0,129.5368614,1.28157246,3024.629928,0.0
1.0,1.0,1.0,141.8108614,1.49086498,3927.745016,0.0
1.0,1.0,1.0,141.4868614,1.40586513,3506.943928,0.0
1.0,1.0,1.0,135.0288614,1.41466194,3033.30714,0.0
1.0,1.0,1.0,136.2528614,1.45901906,3523.050061,0.0
1.0,1.0,1.0,133.1268614,1.33697184,2968.131873,0.0
1.0,1.0,1.0,140.2148614,1.38978175,3632.041577,0.0
1.0,1.0,1.0,137.0388614,1.37888338,3360.468494,0.0
1.0,1.0,1.0,129.3308614,1.29150411,2478.487674,0.0
1.0,1.0,1.0,138.8408614,1.47613486,3995.812068,0.0
1.0,1.0,1.0,134.7968614,1.34022251,3433.305405,0.0
1.0,1.0,1.0,144.9948614,1.58255732,4458.557371,0.0
1.0,1.0,1.0,135.7728614,1.43740405,3501.144668,0.0
1.0,1.0,1.0,138.2708614,1.49799681,4050.590448,0.0
1.0,1.0,1.0,137.6088614,1.43282595,3886.525414,0.0
1.0,1.0,1.0,157.7708614,1.50116153,5613.315099,0.0
1.0,1.0,1.0,133.3588614,1.37003378,3378.034885,0.0
1.0,1.0,1.0,141.9828614,1.50103561,3979.9499,0.0
1.0,1.0,1.0,134.6728614,1.34065608,2783.463557,0.0
1.0,1.0,1.0,123.2368614,1.40070069,2867.356515,0.0
1.0,1.0,1.0,154.8848614,1.45157654,4985.377018,0.0
1.0,1.0,1.0,131.5968614,1.33868202,3078.477817,0.0
1.0,1.0,1.0,134.1448614,1.46413418,3608.452753,0.0
1.0,1.0,1.0,146.3508614,1.56377391,4257.202425,0.0
1.0,1.0,1.0,142.0168614,1.47872341,4026.338356,0.0
1.0,1.0,1.0,140.2648614,1.51071276,4096.720409,0.0
1.0,1.0,1.0,132.5228614,1.48941457,3423.617981,0.0
1.0,1.0,1.0,139.8508614,1.53563586,4077.83686,0.0
1.0,1.0,1.0,148.1288614,1.68498948,4755.585078,0.0
1.0,1.0,1.0,133.5648614,1.42920617,3456.270609,0.0
1.0,1.0,1.0,130.5788614,1.44148907,3346.083932,0.0
1.0,1.0,1.0,135.0708614,1.43707381,3605.527977,0.0
1.0,1.0,1.0,138.5768614,1.44290507,3575.016364,0.0
1.0,1.0,1.0,143.7368614,1.3731089,3940.943157,0.0
1.0,1.0,1.0,133.8128614,1.55537559,3787.03556,0.0
1.0,1.0,1.0,131.9108614,1.34013465,2746.513927,0.0
1.0,1.0,1.0,135.1028614,1.46475598,3662.653051,0.0
1.0,1.0,1.0,130.7028614,1.44285794,3076.358131,0.0
1.0,1.0,1.0,138.7248614,1.51639468,3861.449762,0.0
1.0,1.0,1.0,140.6108614,1.54750212,4022.354174,0.0
