0.01820926,0.64602228,8.50992153,43.40725487,32.82950127,329.992032,8.28091875,0.06601729,2.04375688,21.9372412,104.2908601,222.4931986,163.6637333,0.07020272,2.20300727,23.09619039,68.93508107,156.464113,123.0955135,0.24699177,6.28907471,52.97841984,150.4712077,140.1329377,0.28352073,7.83377185,64.80319326,132.6807137,113.3247742,0.88761473,17.79678911,82.05866697,111.397165,1.28268546,31.49452886,198.4884158,112.0727477,2.98165096,32.72154746,139.5734049,6.8349733,137.201162,394.9492813,6.88449106,113.7250886,40.17536627,465.8926716,0.0
0.10391234,2.85035609,25.75673436,92.8279111,74.00883303,170.6693886,229.2120171,0.15467831,3.74179695,30.21143655,80.46453906,140.3009297,159.8278547,0.34053305,7.56613075,56.61937231,149.2648109,30.17374304,153.1446367,0.48164273,9.4351682,47.20201718,56.82437151,100.1051491,1.06779466,20.77405426,129.4443481,189.2532353,106.7757115,1.42813957,18.3144554,33.6491179,34.95076802,3.57884562,62.18240193,264.947983,221.5753669,3.42726245,20.82731179,95.51258295,13.55800261,180.7386293,420.5236704,5.60663175,86.34840861,53.15329723,461.2708113,0.0
0.08848069,1.33713335,22.83866931,114.3516654,202.5038015,321.3687667,29.69451573,0.21904454,4.44591916,10.45724626,43.40259989,38.91864679,95.91497225,0.16422409,6.96796531,64.34111125,148.3649587,228.8480538,163.9027579,0.57188413,3.23996267,40.15987162,74.41300888,106.8900943,1.00471579,22.50413273,81.94280654,157.0442382,219.6973264,0.49478522,18.64685494,104.6245794,186.6238331,3.76206287,30.5760552,181.1794622,3.77399451,3.80480787,63.89860133,264.2559943,5.74615955,127.6391326,353.7173153,16.58214767,208.143389,38.34416604,488.4836543,0.0
0.04875225,1.20036779,8.18374757,14.19958914,20.49641755,269.9205695,110.7440506,0.04165857,1.52930551,25.90752088,137.4990083,238.8511476,165.6260525,0.13882115,2.10448936,5.31474065,66.49733564,76.9812804,50.28129751,0.2009214,7.76777657,72.36258883,148.7567652,177.4726964,0.27133473,1.4740961,62.27928713,171.2841556,110.3417002,1.13596145,25.27923097,79.42477199,107.891199,0.24129024,30.47804408,254.1952537,72.30554036,4.38580639,35.55291405,125.8418457,6.67326646,173.2658942,365.9424851,8.56692291,123.2573205,50.59339114,466.1202598,0.0
0.06920716,2.18285654,23.63123202,91.64843867,131.692475,253.4953978,52.22862976,0.11964768,2.21397408,12.93891716,30.0268771,41.43183051,83.02484092,0.2513506,6.51715274,49.16664933,132.7349796,109.7863182,71.31961476,0.28168095,4.12596139,20.14731816,86.26243018,149.9249433,0.87695393,16.70396925,97.92314529,139.2307722,67.32437986,0.62890939,7.92971453,75.6540685,233.8126844,2.73908695,44.22147715,205.6532629,141.6962882,1.46433446,37.82403874,261.8549846,9.34934947,141.9219752,411.764384,8.7798099,184.5875536,41.73157253,476.4239531,0.0
0.0329717,1.16851356,13.9870331,62.86718574,44.02506466,357.3626648,85.15041003,0.04264534,1.2527796,14.77515804,81.71274507,199.4729385,231.306907,0.13363425,3.83521765,34.57070738,92.20334209,187.9340097,176.4388283,0.14848072,3.9978051,39.03908749,146.0505988,185.9837852,0.51256944,11.82776584,80.81540012,121.4768123,124.1310891,0.53979951,12.40399755,82.81116047,104.6499143,1.93918013,38.26210486,186.9441637,131.5992711,1.98391669,32.92705268,78.16697462,8.20142024,132.6317986,426.1759616,6.77281543,65.72370237,39.28247605,491.8694119,0.0
0.07573542,1.2497832,0.39650625,45.49796368,91.32364156,231.1784057,51.18437228,0.11205751,3.56483559,33.11276006,93.21783326,113.7043302,148.3676074,0.14863215,0.26422538,23.78238807,117.8410931,96.29008251,35.05773929,0.44448493,10.02998235,52.92418483,47.0868467,147.2128321,0.07242252,7.89342837,89.33475471,204.5946915,2.91715745,1.47847065,19.69134168,20.5739615,156.9761395,1.27250055,39.92571859,249.3162788,224.9060939,3.57337655,14.94159398,183.0175133,8.32775051,159.9305299,481.2052919,4.46853666,139.6480651,45.45745789,517.4010446,0.0
0.18479327,4.26971266,30.54536427,85.20989861,25.54995487,172.787943,134.5574662,0.16021529,3.16240339,26.31936784,83.66539138,191.5565258,147.7119236,0.52869378,9.34873072,52.34819805,97.72955138,76.41545308,36.34880864,0.42441626,8.35947676,44.26292848,94.32512426,105.5981099,1.35832175,19.51110748,96.46499728,174.6476807,22.80843731,1.29952073,16.78244854,45.95968988,89.95795748,3.41622537,49.03279027,249.3825605,106.40561,3.18238278,23.51833064,151.4165366,11.03552097,173.3706307,344.9630052,6.16762891,127.5760777,51.55628233,427.9055673,0.0
0.00545667,0.40230601,9.08316439,64.64045469,143.9177777,419.6868204,35.2818071,0.06964196,1.90491556,17.87985363,84.19326068,142.6787446,160.414715,0.04577631,2.42927079,32.03978007,111.0813581,267.3707635,160.8527928,0.23258736,5.29362128,45.79924095,117.0849073,139.2124863,0.31831503,10.26485387,73.5878601,159.4963472,191.0843347,0.76480088,16.09845409,78.08432947,122.8229644,1.61335426,32.12722624,189.2537439,46.14211111,2.77878156,35.59550455,149.5824264,6.7039115,133.2165776,375.3133248,8.01223774,118.7223582,39.66999963,481.4251341,0.0
0.02804269,1.31906334,18.35634537,79.40186025,181.7482936,404.9090029,122.658333,0.03803101,2.80209066,32.29351379,101.8201983,166.652887,113.1104674,0.15837678,5.30237664,38.72424393,111.8317702,267.0691228,19.42536023,0.3577731,10.21771499,59.68447638,125.0742263,120.0762408,0.73647776,12.31025187,59.95287166,170.1208825,73.10628838,1.5452126,22.08008588,80.32422192,73.95814913,1.92898718,23.81945443,211.4662801,114.4957604,3.94783558,37.55299375,126.2946879,4.81961538,151.273912,415.3593624,8.78718052,123.9691602,45.51855976,511.5834025,0.0
