3.0,4.0,4.0,3.0,0.0
2.9953128594869267,4.004687140513074,4.004687140513074,2.9953128594869267,0.0
2.7227231464544976,4.277276853545502,4.277276853545502,2.7227231464544976,0.0
2.474886383657344,4.474886383657344,4.474886383657344,2.474886383657344,0.0
3.0508840750223483,4.0,4.0,3.0508840750223483,0.0
3.141599461477086,3.858400538522914,4.0,3.0,0.0
2.8335618536875575,4.0,4.0,2.8335618536875575,0.0
3.0,4.2663040965662,4.2663040965662,3.0,0.0
2.33018872212643,4.0,4.0,2.33018872212643,0.0
3.0,4.0,3.713772168103138,3.286227831896862,0.0
3.0,4.0,3.9807428809892698,3.0192571190107302,0.0
3.0,4.0,3.9595848729288643,3.0404151270711357,0.0
3.0,4.0043157061616785,4.0043157061616785,3.0,0.0
2.9646633570217187,4.035336642978281,4.035336642978281,2.9646633570217187,0.0
1.0,4.0,2.0,2.0,0.0
1.0,3.785763661396524,1.785763661396524,2.214236338603476,0.0
1.0,3.8199678781305813,1.8199678781305813,2.1800321218694187,0.0
1.0,3.407088270063416,2.592911729936584,1.407088270063416,0.0
1.0,3.9168510493224047,2.0831489506775953,1.9168510493224047,0.0
1.0,3.5187785177611266,2.4812214822388734,1.5187785177611268,0.0
1.0,3.8241878465330625,2.1758121534669375,1.8241878465330625,0.0
1.0,3.8865374419944105,2.1134625580055895,1.8865374419944105,0.0
1.0,3.911584315883788,2.088415684116212,1.9115843158837877,0.0
1.0,3.9365312996422444,1.9365312996422444,2.0634687003577556,0.0
1.0,3.541207849185262,2.458792150814738,1.541207849185262,0.0
1.3758540237751453,3.6241459762248547,2.3758540237751453,2.0,0.0
1.0,3.70329488898934,1.70329488898934,2.29670511101066,0.0
4.0,4.0,4.0,4.0,0.0
4.039706565373174,4.0,4.039706565373174,4.0,0.0
4.0,3.4000703195415096,4.0,3.4000703195415096,0.0
4.0,4.220809577984751,4.0,4.220809577984751,0.0
4.0,3.6931320704452757,4.0,3.6931320704452757,0.0
4.0,3.5489583702651935,4.0,3.5489583702651935,0.0
4.0,3.662337782658298,4.0,3.662337782658298,0.0
3.687489836803943,4.0,4.0,3.687489836803943,0.0
4.0,3.851016984816754,3.851016984816754,4.0,0.0
4.069062064185418,3.9309379358145824,4.069062064185418,3.9309379358145824,0.0
4.0507515037622355,4.0,4.0,4.0507515037622355,0.0
4.099157517402258,4.099157517402258,4.099157517402258,4.099157517402258,0.0
3.8717732402519083,4.128226759748092,3.8717732402519083,4.128226759748092,0.0
4.342196406021429,3.6578035939785707,3.6578035939785707,4.342196406021429,0.0
4.0,3.5038690168755755,3.5038690168755755,4.0,0.0
4.0,3.705129849236449,3.705129849236449,4.0,0.0
4.0,3.39732624207911,4.0,3.39732624207911,0.0
4.0,3.5720326732991796,3.5720326732991796,4.0,0.0
4.0,4.161332312969224,4.0,4.161332312969224,0.0
4.0,3.8603923291822744,3.8603923291822744,4.0,0.0
4.0,3.904654113689272,3.904654113689272,4.0,0.0
1.0,3.0,1.0,3.0,0.0
2.0,2.2770857668259876,1.2770857668259876,3.7229142331740124,0.0
2.0,2.141183803713151,1.141183803713151,3.858816196286849,0.0
1.0,3.0320451526957264,1.0,3.0320451526957264,0.0
1.0,3.006764390843613,1.0,3.006764390843613,0.0
1.48823347153827,2.51176652846173,1.0,3.48823347153827,0.0
2.0,2.496211352678196,1.4962113526781962,3.503788647321804,0.0
1.8256092322547604,2.1743907677452396,1.0,3.8256092322547604,0.0
1.0,2.9499324396000146,1.0,2.9499324396000146,0.0
