[0.2823129609592007, 0.21693888287760213, 0.07537407808159859, 0.10479926246527888, 0.04169388828776022, 0.022799262465278865, 0.03473129609592007, 0.0]
[0.6243415829027358, 0.4873663316109433, 0.16245544387031444, 1.1920836641616006, 0.572792592297362, 0.26990890277102497, 0.3112202888677828, 0.0]
[0.4005673542566151, 0.305, 0.10075647234215349, 0.34129197010590784, 0.1755839402118156, 0.0630106188309536, 0.08627305829735395, 0.0]
[0.405, 0.305, 0.0935063588548562, 0.27846768731691535, 0.10786387200400165, 0.05872722559919967, 0.09359745645805752, 0.0]
[0.445, 0.345, 0.11210906694832914, 0.40639334211894595, 0.16821090669483293, 0.09249518186544975, 0.1231611913552186, 0.0]
[0.525, 0.3839901348546305, 0.12799260114097288, 0.6507980269709261, 0.30339901348546305, 0.15599753371365763, 0.16099506742731526, 0.0]
[0.47624833554129253, 0.3687583222935371, 0.11125499337612228, 0.5201254993376122, 0.2338738348789048, 0.12112217042019738, 0.14063149138895895, 0.0]
[0.27887127286633606, 0.2096781821658402, 0.06693563643316805, 0.10233861814009917, 0.04556436356683196, 0.019725745426732784, 0.03193563643316804, 0.0]
[0.46637748858811634, 0.3621258295293721, 0.10925165905874422, 0.4630238386588791, 0.22037417047062788, 0.09644900456475347, 0.11276357838818375, 0.0]
[0.4442446610794794, 0.34691844630684016, 0.105, 0.4145695140909443, 0.18537164965915254, 0.10789572886358353, 0.1330815536931598, 0.0]
[0.3787656973405618, 0.2843828486702809, 0.09280857566485955, 0.26418514539891574, 0.11980857566485954, 0.05287656973405618, 0.07868514539891573, 0.0]
[0.5380603505748703, 0.4095905258623055, 0.13387929885025934, 0.8083598956891584, 0.4023060350574871, 0.17563147327607495, 0.18318533390774638, 0.0]
[0.40879109706663574, 0.305, 0.1, 0.265346232053355, 0.10350581850675637, 0.06247774266658934, 0.085, 0.0]
[0.46, 0.349094236654533, 0.10704711832726649, 0.4393785438618475, 0.19825183015999315, 0.08897278051638047, 0.12793298282908655, 0.0]
[0.49349630793036375, 0.40556276518381634, 0.12150369206963625, 0.5151577533462361, 0.2336014768278545, 0.12335701493230888, 0.13750369206963625, 0.0]
[0.6761123044079772, 0.49365164600569805, 0.1674606584022792, 1.3417594208454322, 0.6627663320475593, 0.2746864580351757, 0.35788304917401714, 0.0]
[0.4461734096620279, 0.33463005724652095, 0.11, 0.37204335241550696, 0.15388265903379722, 0.07597456743936372, 0.12154335241550697, 0.0]
[0.6729261353043308, 0.5078822310197567, 0.18, 1.3741752308442432, 0.6063932070909002, 0.306094007917781, 0.4007644620395133, 0.0]
[0.33, 0.225, 0.075, 0.187, 0.0945, 0.0395, 0.0425, 0.0]
[0.3580913440326719, 0.2769086559673281, 0.10072596790198428, 0.21948125275752653, 0.08304567201633596, 0.046935580741190565, 0.08618268806534381, 0.0]
[0.45048314594507777, 0.3510966291890155, 0.13328988756704666, 0.4258604492962902, 0.16653910118965803, 0.09614494378352333, 0.12026764043231088, 0.0]
[0.411622264199889, 0.31486679259966704, 0.09324452839977804, 0.3372155093801221, 0.15159324518023307, 0.0701489056799556, 0.09162226419988902, 0.0]
