0.01103274,0.83146581,15.35180368,75.80655877,171.5542136,490.1565557,206.416027,0.12213538,2.60164564,11.47270868,20.04341544,110.8683012,99.02527669,0.10059235,4.46582496,37.20367268,71.6826982,303.8330075,444.8187345,0.32429193,2.80821177,7.50553854,14.19932496,109.8205315,0.62308322,11.90259677,13.99288335,6.97255874,484.784871,0.3447455,6.83661628,41.17286195,67.58321804,1.87559911,2.28040282,170.2657636,158.8184103,1.71352943,33.81034044,9.85891522,1.39989143,148.138058,326.2394522,9.71107016,20.00724798,47.03257765,539.2084575,1.0
0.03827074,1.16674551,10.52691347,42.36927635,85.1871158,420.360566,253.5695745,0.03365653,0.39056561,11.7008302,65.59601314,97.69104981,87.94641666,0.13695732,3.00524125,22.83722867,40.65687341,186.4116835,419.5430635,0.05492862,3.57632343,38.54688921,100.0347854,85.14561144,0.41420485,8.00674523,53.19139913,91.36731276,371.9944065,0.53126852,14.37651619,74.16904414,82.06344893,1.34874103,29.15873615,211.2002978,34.5972574,2.59020781,35.40053066,70.68189876,6.67441215,155.1359853,377.8326748,8.14063313,44.53671071,46.33895405,518.4965669,1.0
0.04269842,1.22500747,8.27380379,31.74478635,54.4481768,404.1032042,389.9807461,0.04173333,0.93739883,11.62904494,33.48150105,51.70588614,17.76037702,0.13811174,2.37639229,20.89210472,68.66667457,168.4207306,518.2299606,0.11311887,3.38060376,21.11927205,52.67556251,11.77417171,0.32819563,7.78121593,71.36995521,94.03994194,402.4828189,0.48256542,8.10180575,40.0129727,14.86945484,1.3365173,35.77289669,207.1470933,10.92466223,1.47628474,19.47723043,30.09358959,7.85821052,150.1264187,419.5657471,4.53092112,26.29216958,44.57482214,549.9126914,1.0
0.03241821,1.63824727,19.20528336,51.19668169,57.18175997,429.0520111,256.1746448,0.07362391,1.97326817,13.05710783,36.07944266,49.97873054,55.03717364,0.19032914,5.21241499,25.12827213,51.9370885,178.9238645,386.3242177,0.24513679,3.96307213,20.03687734,27.5706344,80.05454653,0.69283865,8.22611998,61.25743942,112.6885996,324.8497536,0.58362525,7.45304511,23.66720419,65.14869114,1.32625124,31.81299984,239.6729979,21.0547491,1.34961311,14.17951811,30.56408508,7.09772779,173.8407585,441.3503763,3.70602306,13.43231115,51.73992968,574.8878136,1.0
0.0158665,0.6115615,8.62783913,37.32505249,48.50902532,459.9096342,238.5727668,0.04647664,1.11729174,10.01216908,27.16926614,67.84986242,71.512437,0.07684345,2.66071754,24.90142809,61.7503697,216.6151769,417.6588579,0.14495158,3.05574964,12.7753887,47.31222963,66.37701475,0.3847033,9.69548559,75.96331954,86.05021258,399.9752175,0.45241861,4.05596325,23.94669469,50.19202941,1.72148592,40.00379441,222.2276382,83.42188581,0.66797059,8.70540306,30.24247306,9.01571366,167.021185,332.4799972,1.80627253,23.68930014,50.40776975,492.2275128,1.0
0.22978044,5.0420768,40.44284704,142.7183776,120.5866001,238.7134739,193.3630337,0.03155833,0.75416663,6.68935995,20.08792553,27.27373803,58.45536526,0.65234575,13.04622522,93.32424451,226.6638462,58.28889614,194.7045829,0.08758947,1.84276439,12.40728995,12.56867299,41.94201891,1.9617692,35.8531468,197.3789226,192.0699876,129.513851,0.25224178,4.59290554,18.29813322,90.17250784,6.38236412,96.3493774,309.835456,120.7516227,0.80841788,10.57078165,97.58119482,21.33530528,222.9572445,451.4326066,2.59280932,64.44868144,67.43199692,555.304332,1.0
0.06838329,0.92908455,29.99590726,120.2859123,149.9067703,556.8216364,66.87300624,0.04904372,2.23291815,14.96306638,3.81809371,15.19358757,82.26174817,0.11318542,8.69698314,64.39432032,60.33579139,357.5371467,322.5562521,0.29232092,4.46991197,5.92765206,42.14280889,29.30505087,1.20889172,21.7964231,17.18843674,27.75701026,448.4007964,0.65171205,3.48448873,47.04068204,5.60316768,3.56391332,7.81936123,194.8912128,197.2378178,0.78781176,27.68934778,6.63712807,2.11043976,172.7137368,273.1867417,7.14426188,10.64254892,55.28310728,511.1945356,1.0
0.02940813,0.60821322,3.95445266,15.00777539,107.2237912,471.3357133,247.3804545,0.04469945,1.3186038,5.49053299,22.6143699,17.75729003,21.51216171,0.07061687,0.91435036,2.70257088,27.18589244,240.2976488,508.8269054,0.15648275,1.73635535,19.95500521,30.84654691,24.55058123,0.10685209,1.76254978,49.84642617,70.58100425,532.0678458,0.27377401,8.93869874,43.9060645,12.38674627,0.43166506,29.77667876,227.0716482,186.3916245,1.77526083,26.60441482,11.40940057,7.0624441,175.4989786,301.0780229,6.83916698,15.51580534,53.55112291,512.6035873,1.0
0.04945866,2.79979954,39.06342408,120.8505832,191.2395605,563.0615733,70.50745538,0.05509612,0.53938082,4.84698613,31.66964051,50.31474189,9.3889652,0.34853036,11.72814971,66.930982,79.49705569,408.6651757,333.3996438,0.0660074,1.9399364,21.32555141,48.16941515,24.31490667,1.67248793,23.23477777,23.72474184,59.64469529,494.5589173,0.33590741,8.66156409,31.34682354,16.98669275,3.87112744,12.67258068,179.9316341,260.5831707,1.6458017,13.37263464,11.60986053,3.5442092,176.3332749,234.9565631,2.8519158,15.30469823,58.37469209,509.2915747,1.0
0.02901479,1.4146897,27.85415957,107.5545226,151.1371231,466.4191641,115.8311677,0.06031082,1.25953606,0.83579169,14.83610024,43.19084366,46.99197086,0.16402411,7.61569741,52.95859946,50.38387782,217.4530761,322.2656376,0.15655455,0.31524652,10.21791971,28.78850609,12.8913011,1.01515379,16.94578035,9.99851133,92.75718428,361.4415934,0.05485916,4.23760496,16.29361656,28.16973443,2.66597266,8.47113752,226.8188623,82.95699404,0.81167646,8.17032876,31.41856954,2.45840646,169.0229166,328.0878898,2.11994353,19.08945476,50.80404735,496.2254843,1.0
0.05094054,1.6574744,15.50870111,45.68758609,77.43708364,467.9818337,235.8946674,0.03008035,0.16756866,9.76770551,38.01242209,109.9117002,100.8161474,0.19107254,4.209762,20.48257832,44.72126188,249.4159992,395.8545869,0.03072654,3.67160938,35.3274033,46.49402188,87.40855159,0.56028173,6.36257454,51.86488461,44.65591971,364.5794777,0.61408536,16.16414704,46.19659374,44.30914006,1.00347028,27.88656642,183.3849282,43.68278414,3.24916377,31.56332581,17.96351753,6.35916091,146.0492862,368.0917548,8.686183,29.68511946,44.97331847,516.9835329,1.0
0.03330817,1.0009332,9.9325445,43.91178535,106.2020307,453.0953342,264.7989127,0.02460629,0.90999874,7.65173493,19.70823052,24.49559333,46.07438552,0.11554508,2.65425407,17.85819237,9.76377728,188.6803208,448.4031291,0.11283426,2.30198281,11.1439437,23.71677766,28.15834543,0.34916455,5.30138979,38.81896298,123.7628924,396.9975865,0.3383828,4.18947023,20.15501346,11.68045228,0.83048748,24.57157453,256.2315958,9.22765693,0.76905997,10.63186988,8.52330319,5.92014201,185.2603947,469.3370244,2.60081577,9.09239981,55.07903865,628.2036587,1.0
0.16354605,0.80759778,31.50888723,127.0926529,115.6332285,489.9086504,82.14610059,0.29683449,2.05548846,32.66600294,86.67437738,79.19404832,22.89041497,0.1016493,9.39726523,74.49824301,45.94879382,254.7682434,243.6580278,0.25309129,11.62858948,64.27746275,66.1777517,75.47117176,1.33876743,27.08931687,33.58804869,107.0009817,331.4139105,1.90892758,27.65611734,41.65866928,68.47317073,4.67318745,17.49042905,283.8306139,86.50614084,5.46579061,17.97760101,9.03450568,3.9501497,220.308484,366.5058712,3.92298252,33.28242005,67.85789814,581.0900799,1.0
0.01252945,0.30229779,3.91831412,31.10082848,114.9660757,439.1297808,221.6367491,0.01912017,0.4461336,6.30319276,28.86883931,19.73975408,91.08369114,0.03641102,0.95907743,11.66412847,29.76758893,183.6443138,404.6455046,0.04921674,2.11749713,26.06423009,48.16576823,71.13210039,0.11770287,3.23517879,38.62223895,114.9823868,367.4721498,0.34182571,11.68551868,62.45634377,41.62709082,0.48981018,23.40658733,245.6565135,5.03067831,2.31709206,36.7829706,40.41161213,5.5832172,178.3547208,450.786341,9.32646733,35.65720583,53.10688422,603.4937925,1.0
0.06783149,1.80888716,15.92925254,66.29418329,159.8278231,494.719972,193.6458888,0.0935489,1.98513573,7.99352073,45.65265176,29.81070813,46.07621821,0.21644237,4.45854117,28.69631657,46.62377894,261.3287048,399.3083092,0.25869451,2.89884731,34.02114563,69.57165135,7.69022182,0.60760309,8.43928641,26.81797056,55.94352982,421.849645,0.48550069,14.53441486,72.78451577,26.18431294,1.26307418,19.15235413,221.2018469,103.5161592,2.84676684,41.45774808,23.47909519,4.93433855,174.9487904,356.7549712,10.5040222,20.59168335,53.87620124,547.2468438,1.0
0.00315053,0.14815383,4.26623121,33.14542155,131.1494763,458.4820653,264.6538303,0.05754234,1.19127299,2.47677477,25.6962786,85.83052862,89.74820317,0.01961495,1.14923887,14.89800349,37.18349746,217.5479882,462.4166653,0.14739664,0.91243727,10.05356478,55.00564029,56.41277871,0.15510317,4.91464078,33.7751208,73.1538766,405.9992347,0.15370379,2.61860682,27.96839348,24.81664031,0.82151428,21.01432348,207.3843279,15.0204685,0.34685504,10.21772512,18.39039742,5.09345787,156.0660587,455.2394516,1.98580487,15.51724931,46.97195799,607.7108687,1.0
0.02301684,1.07009815,12.05320796,45.37807383,72.96123631,323.8019413,256.0247045,0.02714105,1.19588439,10.47056641,26.91939873,87.83796603,86.33280913,0.11731605,3.1299883,19.38568547,20.42807179,51.60046678,399.8351751,0.14146386,2.92740184,9.17358103,58.72920824,68.26719997,0.40061178,5.55529499,26.9371657,195.6064707,307.7647528,0.407309,2.05947864,32.69292786,41.9470034,0.80449673,15.23455247,263.8316565,58.19974676,0.24833958,13.471682,19.5923347,3.49802416,169.989759,460.2531062,2.90770775,11.63875549,47.98697138,566.0838937,1.0
0.01212287,0.75161967,8.15047166,55.98312799,177.7720518,524.7076874,125.8583659,0.00274533,1.82066546,19.98944124,22.01173955,16.88661765,14.46781741,0.08794959,2.3746168,25.51269061,71.70819289,329.0324675,451.5469312,0.23481199,6.44250179,19.34726311,11.36521012,18.22845242,0.32981395,7.61487354,20.61243008,10.83065284,557.5845162,0.98515402,8.70813451,15.2743036,17.74064269,1.13137184,11.56636844,177.0560438,249.7972163,1.73861112,10.05188971,5.78069786,3.2419662,155.3463843,255.8720139,2.72089598,12.07958294,49.41142458,501.6256115,1.0
0.01639511,0.45319055,6.65718044,33.30210345,108.6647233,475.3499322,227.2625514,0.04034473,0.84801499,1.45322635,21.64214978,29.64283611,43.10066097,0.05229808,1.67306717,12.34155675,13.11891074,251.5578484,395.5197994,0.09385001,0.46304871,19.45187633,26.54546528,39.80806466,0.21002696,3.5150734,35.77734855,31.35891538,374.7906957,0.09383091,8.63602619,42.08325053,12.70601927,0.55168117,22.59899147,174.9363493,69.03707912,1.69778098,25.77779878,19.50297492,5.42149523,139.5332318,327.0277656,6.62117464,23.58088721,42.8448104,475.0350635,1.0
