[95.0, 46.0, 76.0, 162.0, 66.0, 11.0, 162.0, 42.0, 20.0, 155.0, 175.0, 381.0, 172.0, 74.0, 8.0, 4.0, 184.0, 193.0, 0.0]
[90.06686165166913, 43.42674466066765, 85.0, 160.6401169910015, 64.8534893213353, 10.786627669666174, 155.42674466066765, 43.213372330333826, 19.213372330333826, 152.06686165166914, 172.3598830089985, 356.2133723303338, 174.42674466066765, 72.21337233033383, 7.560467964005912, 9.426744660667651, 185.42674466066765, 195.78662766966616, 0.0]
[95.0, 48.0, 83.0, 178.0, 72.0, 10.0, 162.0, 42.0, 20.0, 159.0, 176.0, 379.0, 184.0, 70.0, 6.0, 16.0, 187.0, 197.0, 0.0]
[94.34139396367019, 42.13172120726596, 84.47311517093614, 181.50810881415993, 70.08335742524487, 13.873684668840646, 152.60483637820212, 44.13172120726596, 19.0, 144.65860603632981, 172.21507863251082, 345.0241818910105, 151.8440969017235, 68.42475138891506, 10.209672756404219, 5.526884829063854, 194.68278792734037, 202.94623034187228, 0.0]
[86.88760843107363, 35.31460140517894, 62.741594379284244, 128.05619578446317, 56.68539859482106, 6.0, 116.94380421553682, 56.68539859482106, 17.0, 126.5730070258947, 138.31460140517893, 203.46061545696833, 121.4269929741053, 65.62920281035788, 2.573007025894697, 20.168587353389544, 194.74159437928424, 201.4269929741053, 0.0]
[93.0, 36.0, 64.0, 165.0, 69.0, 8.0, 136.0, 49.0, 18.0, 136.0, 161.0, 279.0, 127.0, 67.0, 2.0, 29.0, 193.0, 204.0, 0.0]
[89.0, 36.0, 68.0, 149.0, 60.0, 8.0, 133.0, 50.0, 18.0, 134.0, 153.0, 265.0, 119.0, 62.0, 6.0, 18.0, 201.0, 209.0, 0.0]
[95.0, 46.0, 92.0, 159.0, 63.0, 11.0, 160.0, 42.0, 20.0, 157.0, 176.0, 372.0, 171.0, 70.0, 7.0, 21.0, 189.0, 200.0, 0.0]
[89.46782739072725, 40.46782739072725, 77.70174108609088, 159.70174108609086, 65.23391369536363, 8.766086304636374, 144.9356547814545, 45.53217260927275, 19.0, 141.9356547814545, 168.70174108609086, 317.97653282118165, 143.9356547814545, 70.0, 0.7017410860908748, 5.0, 189.7660863046364, 199.7660863046364, 0.0]
[95.05336515260974, 44.0, 83.89326969478053, 158.0355767684065, 62.01778838420324, 9.964423231593509, 144.94663484739027, 46.01778838420324, 18.982211615796754, 148.0, 162.94663484739027, 311.786539389561, 166.08894192101621, 63.98221161579676, 10.160095457829213, 5.928846463187017, 199.0355767684065, 206.01778838420324, 0.0]
[95.0, 49.0, 82.0, 139.0, 56.0, 11.0, 159.0, 43.0, 20.0, 162.0, 173.0, 365.0, 185.0, 75.0, 7.0, 10.0, 182.0, 191.0, 0.0]
